product name,color,description,url,time,price,currency,size,region,category
Tie-Dye Print Long Sleeve T-Shirt,"violet,pink","Crafted from light viscose jersey, this long sleeve t-shirt features an iteration of the Tie-Dye print. Seen on the runway, the design depic",https://www.versace.com/us/en-us/women/clothing/t-shirts-sweatshirts/tie-dye-print-long-sleeve-t-shirt-a7002/A86255-A234679_A7002.html?cgid=120302,2020-04-05 19:43:24.959596,$675,USD,"36,38,40,42,44,46",us,"women,clothing,t-shirts-sweatshirts"
Tie-Dye Print Sweatshirt,green,"A runway style, this sweatshirt is crafted from pure organic cotton and features a strong, oversized silhouette created with shoulder pads.",https://www.versace.com/us/en-us/women/clothing/t-shirts-sweatshirts/tie-dye-print-sweatshirt-a7525/A86353-A234708_A7525.html?cgid=120302,2020-04-05 19:43:24.973685,$995,USD,"36,38,40,42,44,46",us,"women,clothing,t-shirts-sweatshirts"
Virtus Python Shoulder Bag,"pink,green","The Virtus bag line takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted in the finest quality pytho",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-python-shoulder-bag-kvdot/DBFG985-D3PML_DTU_UNICA_KVDOT__.html?cgid=142900,2020-04-05 19:43:24.985445,"$3,350",USD,one-size,us,"women,bags,virtus-bag"
Embroidered GV Signature Sweatshirt,"white,pink","This soft, casual sweatshirt is crafted from pure organic cotton and features a motif of Gianni Versace's handwritten signature.",https://www.versace.com/us/en-us/women/clothing/t-shirts-sweatshirts/embroidered-gv-signature-sweatshirt-a1708/A85854-A231242_A1708.html?cgid=120302,2020-04-05 19:43:25.000077,$550,USD,"36,38,40,42,44,46",us,"women,clothing,t-shirts-sweatshirts"
Tie-Dye Print Long Sleeve T-Shirt,"violet,pink","Crafted from light viscose jersey, this long sleeve t-shirt features an iteration of the Tie-Dye print. Seen on the runway, the design depic",https://www.versace.com/us/en-us/women/clothing/t-shirts-sweatshirts/tie-dye-print-long-sleeve-t-shirt-a7869/A86255-A234679_A7869.html?cgid=120302,2020-04-05 19:43:25.019068,$675,USD,"36,38,40,42,44,46,48",us,"women,clothing,t-shirts-sweatshirts"
GV Signature Tie-Dye T-Shirt,print,"Crafted in pure organic cotton, this crew neck, short sleeve t-shirt features a tie-dye print inspired by colors of the desert sky. The t-sh",https://www.versace.com/us/en-us/women/clothing/t-shirts-sweatshirts/gv-signature-tie-dye-t-shirt-a7010/A85758-A233409_A7010.html?cgid=120302,2020-04-05 19:43:25.034626,$550,USD,"36,38,40,42,44,46,48,50",us,"women,clothing,t-shirts-sweatshirts"
Safety Pin GV Signature Sweatshirt,black,"Crafted in organic cotton, this casual sweatshirt features a motif of Gianni Versace's handwritten signature. The crew neck, long sleeve swe",https://www.versace.com/us/en-us/women/clothing/t-shirts-sweatshirts/safety-pin-gv-signature-sweatshirt-a1008/A85847-A231242_A1008.html?cgid=120302,2020-04-05 19:43:25.051519,$675,USD,"36,38,40,42,44,46,48",us,"women,clothing,t-shirts-sweatshirts"
Jungle Print Virtus Shoulder Bag,"print,black","The Virtus bag line takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted in the finest quality calf",https://www.versace.com/us/en-us/women/bags/virtus-bag/jungle-print-virtus-shoulder-bag-dnfot/DBFG985-DVS2P_DTU_UNICA_DNFOT__.html?cgid=142900,2020-04-05 19:43:25.067386,"$2,850",USD,one-size,us,"women,bags,virtus-bag"
Large Tie-Dye Print Virtus Bucket Bag,blue,"Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/virtus-bag/large-tie-dye-print-virtus-bucket-bag-dbwot/DBFH488-D2VSTD_DTU_UNICA_DBWOT__.html?cgid=142900,2020-04-05 19:43:25.212301,"$2,475",USD,one-size,us,"women,bags,virtus-bag"
Large Virtus Shoulder Bag,"white,black","The new large shoulder bag style features a belt shoulder strap, front flap turn lock closure and flat internal pockets. The supple leather",https://www.versace.com/us/en-us/women/bags/virtus-bag/large-virtus-shoulder-bag-k0aot/DBFH489-D5VIT_DTU_UNICA_K0AOT__.html?cgid=142900,2020-04-05 19:43:25.225811,"$2,350",USD,one-size,us,"women,bags,virtus-bag"
Tie-Dye Print Virtus Bucket Bag,print,"Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/virtus-bag/tie-dye-print-virtus-bucket-bag-dbvot/DBFH470-D2VSTD_DTU_UNICA_DBVOT__.html?cgid=142900,2020-04-05 19:43:25.238209,"$2,225",USD,one-size,us,"women,bags,virtus-bag"
Large Virtus Shoulder Bag,"white,black","The new large shoulder bag style features a belt shoulder strap, front flap turn lock closure and flat internal pockets. The supple leather",https://www.versace.com/us/en-us/women/bags/virtus-bag/large-virtus-shoulder-bag-k41ot/DBFH489-D5VIT_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.252790,"$2,350",USD,one-size,us,"women,bags,virtus-bag"
Virtus Evening Bag,"red,white,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-evening-bag-k0aot/DBFH209-D5VIT_DTU_UNICA_K0AOT__.html?cgid=142900,2020-04-05 19:43:25.268793,$795,USD,one-size,us,"women,bags,virtus-bag"
Jungle Embroidered Virtus Evening Bag,print,"The Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted in supple calf leather, the even",https://www.versace.com/us/en-us/women/bags/virtus-bag/jungle-embroidered-virtus-evening-bag-dnmot/DBFH209-D2NRP_DTU_UNICA_DNMOT__.html?cgid=142900,2020-04-05 19:43:25.284044,"$1,495",USD,one-size,us,"women,bags,virtus-bag"
Virtus Embellished Evening Bag,"white,pink,black","Crafted from leather and embellished with shimmering crystals, the Virtus evening bag features a magnetic flap-over closure, a shoulder chai",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-embellished-evening-bag-k41ot/DBFH209-D2RASS_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.309710,"$1,150",USD,one-size,us,"women,bags,virtus-bag"
Tie-Dye Print Virtus Shoulder Bag,pink,"The Virtus bag line takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted in the finest quality calf",https://www.versace.com/us/en-us/women/bags/virtus-bag/tie-dye-print-virtus-shoulder-bag-dbft/DBFG985-D2VSTD_DTU_UNICA_DBFT__.html?cgid=142900,2020-04-05 19:43:25.322321,"$2,325",USD,one-size,us,"women,bags,virtus-bag"
Jungle Print Virtus Shoulder Bag,"print,black","The Virtus bag line takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted in the finest quality calf",https://www.versace.com/us/en-us/women/bags/virtus-bag/jungle-print-virtus-shoulder-bag-dbvot/DBFG985-DVS2P_DTU_UNICA_DBVOT__.html?cgid=142900,2020-04-05 19:43:25.409649,"$2,850",USD,one-size,us,"women,bags,virtus-bag"
Quilted Virtus Evening Bag,"blue,pink,black,orange,white,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/virtus-bag/quilted-virtus-evening-bag-k6bot/DBFH209-DNATR4_DTU_UNICA_K6BOT__.html?cgid=142900,2020-04-05 19:43:25.470676,$895,USD,one-size,us,"women,bags,virtus-bag"
Quilted Virtus Shoulder Bag,"pink,white,orange,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/virtus-bag/quilted-virtus-shoulder-bag-k6bot/DBFG985-DNATR4_DTU_UNICA_K6BOT__.html?cgid=142900,2020-04-05 19:43:25.485867,"$1,975",USD,one-size,us,"women,bags,virtus-bag"
Virtus Clutch,"black,white","Taking its name from the Roman deity that symbolizes strength, courage, and character, the new Virtus clutch bag is crafted in exceptional q",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-clutch-k41ot/DBSH322-D5VIT_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.502127,"$1,425",USD,one-size,us,"women,bags,virtus-bag"
Virtus Camera Bag,"white,black","Taking its name from the Roman deity that symbolizes strength, courage, and character, the new Virtus camera bag is crafted in exceptional q",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-camera-bag-k41ot/DBFH312-D5VIT_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.514093,"$1,225",USD,one-size,us,"women,bags,virtus-bag"
Jungle Print Virtus Top Handle Bag,print,"The Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted from supple leather in the Jungl",https://www.versace.com/us/en-us/women/bags/virtus-bag/jungle-print-virtus-top-handle-bag-dbvot/DBFH006-DVS2P_DTU_UNICA_DBVOT__.html?cgid=142900,2020-04-05 19:43:25.549078,"$3,625",USD,one-size,us,"women,bags,virtus-bag"
Large Virtus Bucket Bag,"black,white","Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/virtus-bag/large-virtus-bucket-bag-k0aot/DBFH488-D5VIT_DTU_UNICA_K0AOT__.html?cgid=142900,2020-04-05 19:43:25.561420,"$2,225",USD,one-size,us,"women,bags,virtus-bag"
Jungle Print Virtus Mini Chain Wallet,print,"Crafted from supple leather in the iconic Jungle print, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the",https://www.versace.com/us/en-us/women/bags/virtus-bag/jungle-print-virtus-mini-chain-wallet-kvemt/DP3H538V-D3VSTP_DTU_UNICA_KVEMT__.html?cgid=142900,2020-04-05 19:43:25.646372,$675,USD,one-size,us,"women,bags,virtus-bag"
Large Virtus Bucket Bag,"black,white","Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/virtus-bag/large-virtus-bucket-bag-k41ot/DBFH488-D5VIT_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.659621,"$2,225",USD,one-size,us,"women,bags,virtus-bag"
Virtus Bucket Bag,"black,white","Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-bucket-bag-k0aot/DBFH523-D5VIT_DTU_UNICA_K0AOT__.html?cgid=142900,2020-04-05 19:43:25.697263,"$1,725",USD,one-size,us,"women,bags,virtus-bag"
Quilted Virtus Shoulder Bag,"pink,white,orange,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/virtus-bag/quilted-virtus-shoulder-bag-k41ot/DBFG985-DNATR4_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.713787,"$1,975",USD,one-size,us,"women,bags,virtus-bag"
La Coupe Des Dieux Print Beach Bag,print,Elegant beach bag in the La Coupe des Dieux print. This bag features a draw-string closure and adjustable shoulder straps.,https://www.versace.com/us/en-us/women/clothing/swimwear/la-coupe-des-dieux-print-beach-bag-z7624/ZBAG00001-ZCOSP094_Z01_UNIC_Z7624__.html?cgid=122000,2020-04-05 19:43:25.726714,$775,USD,one-size,us,"women,clothing,swimwear"
Quilted Virtus Evening Bag,"blue,pink,black,orange,white,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/virtus-bag/quilted-virtus-evening-bag-k41ot/DBFH209-DNATR4_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.750625,$895,USD,one-size,us,"women,bags,virtus-bag"
Quilted Virtus Evening Bag,"blue,pink,black,orange,white,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/virtus-bag/quilted-virtus-evening-bag-k0aot/DBFH209-DNATR4_DTU_UNICA_K0AOT__.html?cgid=142900,2020-04-05 19:43:25.764718,$895,USD,one-size,us,"women,bags,virtus-bag"
Virtus Bucket Bag,"black,white","Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/virtus-bag/virtus-bucket-bag-k41ot/DBFH523-D5VIT_DTU_UNICA_K41OT__.html?cgid=142900,2020-04-05 19:43:25.856591,"$1,725",USD,one-size,us,"women,bags,virtus-bag"
Logo Pattern Beach Bag,Black,Beach bag boasting an all-over textured logo pattern. This bag features a draw-string closure and adjustable shoulder straps.,https://www.versace.com/us/en-us/women/clothing/swimwear/logo-pattern-beach-bag-z4800/ZBAG00001-ZCOSP052_Z01_UNIC_Z4800__.html?cgid=122000,2020-04-05 19:43:25.891942,$695,USD,one-size,us,"women,clothing,swimwear"
Greca Bikini Briefs,black,Bikini briefs with the iconic Greca print waistband.,https://www.versace.com/us/en-us/women/clothing/swimwear/greca-bikini-briefs-a1008/ABD01104-AX00010_A1008.html?cgid=122000,2020-04-05 19:43:25.904126,$150,USD,"1,2,3,4",us,"women,clothing,swimwear"
Barocco Print Bikini Top,print,"Bralette bikini top featuring the iconic Barocco print, enriched with Medusa hardware on the shoulder straps.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-print-bikini-top-a7001/ABD08010-A233001_A7001.html?cgid=122000,2020-04-05 19:43:25.919659,$550,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
One-shoulder Barocco Animalier Bikini Top,print,One-shoulder bikini top boasting the Barocco Animalier print - the heritage design is combined with an Animalier motif.,https://www.versace.com/us/en-us/women/clothing/swimwear/one-shoulder-barocco-animalier-bikini-top-a7900/ABD08008-A232995_A7900.html?cgid=122000,2020-04-05 19:43:26.083716,$375,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Print Bikini Bottoms,print,Bikini bottoms boasting the iconic Barocco print.,https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-print-bikini-bottoms-a7001/ABD08011-A233001_A7001.html?cgid=122000,2020-04-05 19:43:26.100195,$350,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Animalier Bikini Bottoms,print,Bikini bottoms featuring the Barocco Animalier print - the iconic print is combined with an Animalier motif.,https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-animalier-bikini-bottoms-a7900/ABD08009-A232995_A7900.html?cgid=122000,2020-04-05 19:43:26.115236,$350,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Greca Border Bikini Top,black,"Instantly recognizable, this bikini top is embellished with Greca patterned shoulder and back straps.",https://www.versace.com/us/en-us/women/clothing/swimwear/greca-border-bikini-top-a1008/ABD01092-A232185_A1008.html?cgid=122000,2020-04-05 19:43:26.195667,$225,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Animalier One-Shoulder Swimsuit,print,"One-shoulder, low-back swimsuit in the bold Barocco Animalier print.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-animalier-one-shoulder-swimsuit-a7900/ABD08001-A232995_A7900.html?cgid=122000,2020-04-05 19:43:26.258887,$695,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Motif One-Piece Swimsuit,print,"Square front, low back, one-piece swimsuit boasting a motif from the iconic Barocco print.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-motif-one-piece-swimsuit-a7343/ABD08005-A233001_A7343.html?cgid=122000,2020-04-05 19:43:26.274313,$975,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Print Bikini Bottoms,print,Side-tie bikini bottoms featuring the iconic Barocco print.,https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-print-bikini-bottoms-a7900/ABD08007-A232992_A7900.html?cgid=122000,2020-04-05 19:43:26.289949,$375,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Print Cover Up,print,"Lightweight, belted cover up boasting the all-over heritage Barocco print.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-print-cover-up-a7900/ABD08012-A232994_A7900.html?cgid=122000,2020-04-05 19:43:26.301855,$825,USD,"38,40,42,44,46,48",us,"women,clothing,swimwear"
Barocco Print One-Piece Swimsuit,print,"Low back, one-piece swimsuit featuring the all-over iconic Barocco print.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-print-one-piece-swimsuit-a7900/ABD08000-A232992_A7900.html?cgid=122000,2020-04-05 19:43:26.325388,$695,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Print Bikini Top,print,"Halter-neck tie, triangle bikini top boasting the iconic Barocco print.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-print-bikini-top-a7900/ABD08006-A232992_A7900.html?cgid=122000,2020-04-05 19:43:26.339021,$425,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Greca Border One-Piece Swimsuit,black,"Square front, low back, one-piece swimsuit with statement band straps featuring Greca and Medusa motifs.",https://www.versace.com/us/en-us/women/clothing/swimwear/greca-border-one-piece-swimsuit-a1008/ABD01098-A232185_A1008.html?cgid=122000,2020-04-05 19:43:26.354449,$325,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Western Print One-Piece Swimsuit,Fuchsia Pink,"Low back, one-piece swimsuit boasting the Barocco Western print - this design fuses motifs of hardware found on denim, stars and Baroque ele",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-western-print-one-piece-swimsuit-a7230/ABD16000-A233020_A7230.html?cgid=122000,2020-04-05 19:43:26.451369,$695,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Medusa Coin Purse,"black,orange","Crafted in supple calf leather, this coin purse features bifold snap button closure. The elegant leather accessory is enriched with a gold-t",https://www.versace.com/us/en-us/women/accessories/wallets/medusa-coin-purse-k5bot/DP3H180-D3VIT_DTU_UNICA_K5BOT__.html?cgid=141310,2020-04-05 19:43:26.515004,$225,USD,one-size,us,"women,accessories,wallets"
Quilted Leather Top Zip Wallet,"black,pink",This zip around wallet is made from the most exceptional quality quilted Nappa leather and features a Medusa plaque.,https://www.versace.com/us/en-us/women/accessories/wallets/quilted-leather-top-zip-wallet-k41ot/DPDG326-DNATR2_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.528880,$650,USD,one-size,us,"women,accessories,wallets"
Icon Western Continental Wallet,black,"The supple calf wallet is enriched with all-over studwork and star hardware. Featuring magnetic flap over closure, the continental style fea",https://www.versace.com/us/en-us/women/accessories/wallets/icon-western-continental-wallet-k41ot/DPDG505-D3VBS_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.540986,"$1,125",USD,one-size,us,"women,accessories,wallets"
Quilted Leather Top Zip Wallet,"black,pink",This zip around wallet is made from the most exceptional quality quilted Nappa leather and features a Medusa plaque.,https://www.versace.com/us/en-us/women/accessories/wallets/quilted-leather-top-zip-wallet-kpfot/DPDG326-DNATR2_DTU_UNICA_KPFOT__.html?cgid=141310,2020-04-05 19:43:26.565669,$650,USD,one-size,us,"women,accessories,wallets"
Rodeo Print Leather Wallet,print,This wallet has been crafted from leather and features a Western-inspired Rodeo print from the Cruise 2020 Collection. The flap-over design,https://www.versace.com/us/en-us/women/accessories/wallets/rodeo-print-leather-wallet-dnm1t/DPDG704-D5VSC_DTU_UNICA_DNM1T__.html?cgid=141310,2020-04-05 19:43:26.580463,$475,USD,one-size,us,"women,accessories,wallets"
Quilted Icon Card Holder,black,"Crafted in quilted nappa leather, this card holder is enriched with classic Medusa hardware. The style features top zip closure and card com",https://www.versace.com/us/en-us/women/accessories/wallets/quilted-icon-card-holder-k41ot/DP3H333-DNATR2_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.592721,$325,USD,one-size,us,"women,accessories,wallets"
90s Vintage Logo Leather Wallet,red,"Supple calf leather wallet boasting the Versace 90s Vintage logo. Features flap over button closure, an internal cash compartment, top zip c",https://www.versace.com/us/en-us/women/accessories/wallets/90s-vintage-logo-leather-wallet-d6tot/DPDG505L-D3VLV_DTU_UNICA_D6TOT__.html?cgid=141310,2020-04-05 19:43:26.619762,$675,USD,one-size,us,"women,accessories,wallets"
Medusa Continental Wallet,"black,orange","Continental wallet crafted out of supple calf leather. Embellished by a central round Medusa. Features flap over magnetic closure, multiple",https://www.versace.com/us/en-us/women/accessories/wallets/medusa-continental-wallet-k41ot/DPDG505-D3VIT_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.676699,$675,USD,one-size,us,"women,accessories,wallets"
Medusa Continental Wallet,"black,orange","Continental wallet crafted out of supple calf leather. Embellished by a central round Medusa. Features flap over magnetic closure, multiple",https://www.versace.com/us/en-us/women/accessories/wallets/medusa-continental-wallet-k5bot/DPDG505-D3VIT_DTU_UNICA_K5BOT__.html?cgid=141310,2020-04-05 19:43:26.721857,$675,USD,one-size,us,"women,accessories,wallets"
Large Medusa Flap Over Wallet,black,"Supple calf leather wallet with front flap closure, internal card compartments and an external coin pocket. Enriched with a central Medusa.",https://www.versace.com/us/en-us/women/accessories/wallets/large-medusa-flap-over-wallet-k41ot/DPDG704-D3VIT_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.753023,$550,USD,one-size,us,"women,accessories,wallets"
Icon Bifold Wallet,orange,"Enriched by emblematic Medusa hardware, this smooth leather wallet features bifold snap button closure. The wallet boasts internal cash,",https://www.versace.com/us/en-us/women/accessories/wallets/icon-bifold-wallet-k5bot/DPDG976-D3VIT_DTU_UNICA_K5BOT__.html?cgid=141310,2020-04-05 19:43:26.817099,$350,USD,one-size,us,"women,accessories,wallets"
Icon Leather Wallet,black,"Small, zip around wallet crafted from supple calf leather. Enriched with a gold- tone Medusa medallion, this wallet features multiple card c",https://www.versace.com/us/en-us/women/accessories/wallets/icon-leather-wallet-k41ot/DPDH183-D3VIT_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.859538,$475,USD,one-size,us,"women,accessories,wallets"
Small Medusa Flap Over Wallet,black,"Supple calf leather wallet with front flap closure, internal card compartments and an external coin pocket. Enriched with a central Medusa.",https://www.versace.com/us/en-us/women/accessories/wallets/small-medusa-flap-over-wallet-k41ot/DPDG703-D3VIT_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.872171,$475,USD,one-size,us,"women,accessories,wallets"
Medusa Coin Purse,"black,orange","Crafted in supple calf leather, this coin purse features bifold snap button closure. The elegant leather accessory is enriched with a gold-t",https://www.versace.com/us/en-us/women/accessories/wallets/medusa-coin-purse-k41ot/DP3H180-D3VIT_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:26.885302,$225,USD,one-size,us,"women,accessories,wallets"
Barocco Rodeo Print Continental Wallet,print,Supple calf leather wallet enriched with gold-tone Medusa hardware and the Barocco Rodeo print. The design features a central Baroque letter,https://www.versace.com/us/en-us/women/accessories/wallets/barocco-rodeo-print-continental-wallet-dnm1t/DPDG326-D5VSC_DTU_UNICA_DNM1T__.html?cgid=141310,2020-04-05 19:43:26.903280,$675,USD,one-size,us,"women,accessories,wallets"
Barocco Rodeo Print Bikini Bottom,Fuchsia Pink,Bikini bottom boasting the Barocco Rodeo print in which the heritage motif is mixed with Western-inspired elements.,https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-rodeo-print-bikini-bottom-a7230/ABD16002-A233016_A7230.html?cgid=122000,2020-04-05 19:43:26.952356,$325,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Jungle Print One-Piece Swimsuit,"print,print","Featuring the Medusa logo and a low back, this one-piece swimsuit boast the Jungle print. The design celebrates the iconic Versace SS'00 gre",https://www.versace.com/us/en-us/women/clothing/swimwear/jungle-print-one-piece-swimsuit-a7010/ABD87000-A234851_A7010.html?cgid=122000,2020-04-05 19:43:26.976375,$625,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Barocco Western Print Bikini Top,Fuchsia Pink,"This triangle bikini top features the Barocco Western print fuses motifs of hardware found on denim, stars and Baroque elements.",https://www.versace.com/us/en-us/women/clothing/swimwear/barocco-western-print-bikini-top-a7230/ABD16001-A233016_A7230.html?cgid=122000,2020-04-05 19:43:26.989251,$375,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Jungle Print One-Piece Swimsuit,"print,print","Featuring the Medusa logo and a low back, this one-piece swimsuit boast the Jungle print. The design celebrates the iconic Versace SS'00 gre",https://www.versace.com/us/en-us/women/clothing/swimwear/jungle-print-one-piece-swimsuit-a7488/ABD87000-A234851_A7488.html?cgid=122000,2020-04-05 19:43:27.035175,$625,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
One Shoulder Jungle Print Bikini Top,print,"One-shoulder bikini top boasting the Jungle print. The design celebrates the iconic Versace SS'00 green Jungle dress, reprised on the Spring",https://www.versace.com/us/en-us/women/clothing/swimwear/one-shoulder-jungle-print-bikini-top-a7488/ABD87004-A234851_A7488.html?cgid=122000,2020-04-05 19:43:27.087864,$350,USD,"1,2,3,4",us,"women,clothing,swimwear"
Greca Border Bikini Briefs,black,"Stretch bikini briefs with an elasticized waistband, featuring Greca and Medusa motifs.",https://www.versace.com/us/en-us/women/clothing/swimwear/greca-border-bikini-briefs-a1008/ABD01093-A232185_A1008.html?cgid=122000,2020-04-05 19:43:27.123702,$175,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Jungle Print Swimsuit,print,"A statement style, this asymmetric one-piece swimsuit boasts the Jungle print. famously reprised on the Spring-Summer 2020 runway, the new J",https://www.versace.com/us/en-us/women/clothing/swimwear/jungle-print-swimsuit-a7488/ABD87001-A234851_A7488.html?cgid=122000,2020-04-05 19:43:27.177763,$550,USD,"1,2,3,4,5",us,"women,clothing,swimwear"
Jungle Print Bikini Bottom,print,"Bikini bottom boasting the Jungle print. The design celebrates the iconic Versace SS'00 green Jungle dress, reprised on the Spring-Summer 20",https://www.versace.com/us/en-us/women/clothing/swimwear/jungle-print-bikini-bottom-a7488/ABD87005-A234851_A7488.html?cgid=122000,2020-04-05 19:43:27.196816,$325,USD,"1,2,3,4",us,"women,clothing,swimwear"
Safety Pin Blazer,pink,This sharp blazer is punctuated at the waist by a single-breasted fastening. Safety Pin hardware adorns the left lapel for an iconic finishi,https://www.versace.com/us/en-us/women/clothing/blazers/safety-pin-blazer-a1708/A85700-A220957_A1708.html?cgid=120702,2020-04-05 19:43:27.257264,"$1,975",USD,"38,40,46",us,"women,clothing,blazers"
Double-Breasted Blazer,orange,"Crafted from a soft viscose and wool blend, this tailored blazer features double-breasted closure enriched with heritage Medusa buttons.",https://www.versace.com/us/en-us/women/clothing/blazers/double-breasted-blazer-a1164/A85717-A220957_A1164.html?cgid=120702,2020-04-05 19:43:27.271115,"$2,350",USD,"38,40,46",us,"women,clothing,blazers"
Studded Wool Blazer,black,"Crafted from soft, stretch wool, this single-breasted blazer is enriched with signature studwork.",https://www.versace.com/us/en-us/women/clothing/blazers/studded-wool-blazer-a1008/A85029-A232969_A1008.html?cgid=120702,2020-04-05 19:43:27.284586,"$2,795",USD,"38,40,42,46",us,"women,clothing,blazers"
Tie-Dye Houndstooth Blazer,violet,"A runway style, this tailored blazer fuses the classic houndstooth pattern with the contemporary tie-dye effect. The single-breasted style i",https://www.versace.com/us/en-us/women/clothing/blazers/tie-dye-houndstooth-blazer-a7869/A86304-A234688_A7869.html?cgid=120702,2020-04-05 19:43:27.318172,"$3,525",USD,"38,40",us,"women,clothing,blazers"
